"Cancer_Type","Dataset","Regulation","Input_Class","Selection_Criterion","Input_Gene_Count","Correction_Method","Domain_Scope","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"Breast cancer","GSE173839","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",69,"g_SCS","annotated","query_1",TRUE,0.00212583451274834,80,50,5,0.1,0.0625,"GO:0070098","GO:BP","chemokine-mediated signaling pathway",20972,14803,"GO:0007186; GO:0019221; GO:1990869"
"Breast cancer","GSE173839","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",69,"g_SCS","annotated","query_1",TRUE,0.00361186963190826,89,50,5,0.1,0.0561797752808989,"GO:1990869","GO:BP","cellular response to chemokine",20972,23475,"GO:0071345; GO:1990868"
"Breast cancer","GSE173839","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",69,"g_SCS","annotated","query_1",TRUE,0.00361186963190826,89,50,5,0.1,0.0561797752808989,"GO:1990868","GO:BP","response to chemokine",20972,23474,"GO:0034097"
"Breast cancer","GSE173839","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",69,"g_SCS","annotated","query_1",TRUE,0.0269137011258503,3,50,2,0.04,0.666666666666667,"GO:1902338","GO:BP","negative regulation of apoptotic process involved in morphogenesis",20972,20700,"GO:0060561; GO:1904746"
"Breast cancer","GSE173839","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",69,"g_SCS","annotated","query_1",TRUE,0.0352187061052028,23,50,3,0.06,0.130434782608696,"GO:0060561","GO:BP","apoptotic process involved in morphogenesis",20972,13735,"GO:0009653; GO:1902742"
"Breast cancer","GSE173839","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",69,"g_SCS","annotated","query_1",TRUE,2.18716971242124e-06,4249,53,29,0.547169811320755,0.00682513532595905,"GO:0005576","GO:CC","extracellular region",22155,194,"GO:0110165"
"Breast cancer","GSE173839","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",69,"g_SCS","annotated","query_1",TRUE,4.52627537111e-06,3252,53,25,0.471698113207547,0.00768757687576876,"GO:0005615","GO:CC","extracellular space",22155,227,"GO:0005576; GO:0110165"
"Breast cancer","GSE173839","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",69,"g_SCS","annotated","query_1",TRUE,0.00322144931295849,60,53,4,0.0754716981132075,0.0666666666666667,"GO:0001533","GO:CC","cornified envelope",22155,141,"GO:0005886"
"Breast cancer","GSE173839","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",69,"g_SCS","annotated","query_1",TRUE,8.40192859647064e-05,5,53,3,0.0566037735849057,0.6,"GO:0048248","GO:MF","CXCR3 chemokine receptor binding",20208,6632,"GO:0045236"
"Breast cancer","GSE173839","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",69,"g_SCS","annotated","query_1",TRUE,0.00439576700645149,50,53,4,0.0754716981132075,0.08,"GO:0008009","GO:MF","chemokine activity",20208,1481,"GO:0005125; GO:0042379"
"Breast cancer","GSE173839","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",69,"g_SCS","annotated","query_1",TRUE,0.00558743628500025,17,53,3,0.0566037735849057,0.176470588235294,"GO:0045236","GO:MF","CXCR chemokine receptor binding",20208,5482,"GO:0042379"
"Breast cancer","GSE173839","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",69,"g_SCS","annotated","query_1",TRUE,0.0183520461445671,239,53,6,0.113207547169811,0.0251046025104603,"GO:0005125","GO:MF","cytokine activity",20208,1258,"GO:0048018"
"Breast cancer","GSE173839","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",69,"g_SCS","annotated","query_1",TRUE,0.0232853261449072,76,53,4,0.0754716981132075,0.0526315789473684,"GO:0042379","GO:MF","chemokine receptor binding",20208,5043,"GO:0001664; GO:0005126"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,5.66324024480116e-06,71,39,6,0.153846153846154,0.0845070422535211,"GO:0061180","GO:BP","mammary gland epithelium development",20972,14217,"GO:0030879; GO:0060429"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,3.2562120271384e-05,1234,39,14,0.358974358974359,0.0113452188006483,"GO:0060429","GO:BP","epithelium development",20972,13632,"GO:0009888"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.000111442792319597,745,39,11,0.282051282051282,0.0147651006711409,"GO:0030855","GO:BP","epithelial cell differentiation",20972,6491,"GO:0030154; GO:0060429"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.000260664839011082,134,39,6,0.153846153846154,0.0447761194029851,"GO:0030879","GO:BP","mammary gland development",20972,6502,"GO:0048732"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.00027143709908086,27,39,4,0.102564102564103,0.148148148148148,"GO:0033598","GO:BP","mammary gland epithelial cell proliferation",20972,7747,"GO:0050673; GO:0061180"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.000323476310710188,7,39,3,0.0769230769230769,0.428571428571429,"GO:0060745","GO:BP","mammary gland branching involved in pregnancy",20972,13876,"GO:0003006; GO:0060135; GO:0060444"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.000338776024771163,2014,39,16,0.41025641025641,0.00794438927507448,"GO:0009888","GO:BP","tissue development",20972,3587,"GO:0048856"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.000716134081045517,159,39,6,0.153846153846154,0.0377358490566038,"GO:0048754","GO:BP","branching morphogenesis of an epithelial tube",20972,12155,"GO:0035239; GO:0060562; GO:0061138"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.00209422023683584,191,39,6,0.153846153846154,0.031413612565445,"GO:0061138","GO:BP","morphogenesis of a branching epithelium",20972,14186,"GO:0001763; GO:0002009"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.00229301630223316,194,39,6,0.153846153846154,0.0309278350515464,"GO:0030324","GO:BP","lung development",20972,6333,"GO:0030323; GO:0048513; GO:0060541"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.00258183435314023,198,39,6,0.153846153846154,0.0303030303030303,"GO:0030323","GO:BP","respiratory tube development",20972,6332,"GO:0035295; GO:0048513"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.00315856958825791,205,39,6,0.153846153846154,0.0292682926829268,"GO:0001763","GO:BP","morphogenesis of a branching structure",20972,416,"GO:0009653; GO:0032501"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.00371069940930334,333,39,7,0.179487179487179,0.021021021021021,"GO:0060562","GO:BP","epithelial tube morphogenesis",20972,13736,"GO:0002009; GO:0035239"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.0040506056429908,214,39,6,0.153846153846154,0.0280373831775701,"GO:0002064","GO:BP","epithelial cell development",20972,636,"GO:0030855; GO:0048468"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.00487816747376056,221,39,6,0.153846153846154,0.0271493212669683,"GO:0060541","GO:BP","respiratory system development",20972,13725,"GO:0048731"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.00502495122560209,1094,39,11,0.282051282051282,0.010054844606947,"GO:0035295","GO:BP","tube development",20972,8374,"GO:0007275; GO:0048856"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.00511597386959038,16,39,3,0.0769230769230769,0.1875,"GO:0033599","GO:BP","regulation of mammary gland epithelial cell proliferation",20972,7748,"GO:0033598; GO:0050678"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.00645333942910824,232,39,6,0.153846153846154,0.0258620689655172,"GO:0045137","GO:BP","development of primary sexual characteristics",20972,10535,"GO:0003006; GO:0007275; GO:0007548"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.00838553985707515,6535,39,26,0.666666666666667,0.00397857689364958,"GO:0032502","GO:BP","developmental process",20972,7117,"GO:0008150"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.0120724698260429,21,39,3,0.0769230769230769,0.142857142857143,"GO:0061377","GO:BP","mammary gland lobule development",20972,14364,"GO:0030879; GO:0048856"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.0120724698260429,21,39,3,0.0769230769230769,0.142857142857143,"GO:0060749","GO:BP","mammary gland alveolus development",20972,13880,"GO:0048856; GO:0061377"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.0155374691835394,3018,39,17,0.435897435897436,0.00563286944996687,"GO:0048513","GO:BP","animal organ development",20972,11949,"GO:0048856"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.0157768152882839,3,39,2,0.0512820512820513,0.666666666666667,"GO:0060748","GO:BP","tertiary branching involved in mammary gland duct morphogenesis",20972,13879,"GO:0003006; GO:0060745"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.0160341121684573,23,39,3,0.0769230769230769,0.130434782608696,"GO:0060444","GO:BP","branching involved in mammary gland duct morphogenesis",20972,13647,"GO:0048754; GO:0060603"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.0176317253206867,75,39,4,0.102564102564103,0.0533333333333333,"GO:1902893","GO:BP","regulation of miRNA transcription",20972,21042,"GO:0006355; GO:0061614; GO:2000628"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.0183346744813818,425,39,7,0.179487179487179,0.0164705882352941,"GO:0048732","GO:BP","gland development",20972,12139,"GO:0048513"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.0185864424307198,76,39,4,0.102564102564103,0.0526315789473684,"GO:0061614","GO:BP","miRNA transcription",20972,14492,"GO:0006351; GO:0010586"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.0213118527186197,435,39,7,0.179487179487179,0.0160919540229885,"GO:0050673","GO:BP","epithelial cell proliferation",20972,12348,"GO:0008283"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.0213249484319264,7337,39,27,0.692307692307692,0.00367997819272182,"GO:0032501","GO:BP","multicellular organismal process",20972,7116,"GO:0008150"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.0221725058554476,288,39,6,0.153846153846154,0.0208333333333333,"GO:0007548","GO:BP","sex differentiation",20972,2890,"GO:0003006"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.024690770467071,5948,39,24,0.615384615384615,0.00403496973772697,"GO:0048856","GO:BP","anatomical structure development",20972,12247,"GO:0032502"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.0263460972255913,27,39,3,0.0769230769230769,0.111111111111111,"GO:0060740","GO:BP","prostate gland epithelium morphogenesis",20972,13871,"GO:0002009; GO:0003006; GO:0060512"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.0284830443967371,4690,39,21,0.538461538461538,0.00447761194029851,"GO:0007275","GO:BP","multicellular organism development",20972,2666,"GO:0032501; GO:0048856"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.0289952110580107,302,39,6,0.153846153846154,0.0198675496688742,"GO:0048608","GO:BP","reproductive structure development",20972,12020,"GO:0003006; GO:0048856; GO:0061458"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.0312280547875003,306,39,6,0.153846153846154,0.0196078431372549,"GO:0061458","GO:BP","reproductive system development",20972,14405,"GO:0048731"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.0315165186960874,4,39,2,0.0512820512820513,0.5,"GO:0060480","GO:BP","lung goblet cell differentiation",20972,13679,"GO:0060481; GO:0061140"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.032827753071947,29,39,3,0.0769230769230769,0.103448275862069,"GO:0060479","GO:BP","lung cell differentiation",20972,13678,"GO:0030154; GO:0030324"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.032827753071947,29,39,3,0.0769230769230769,0.103448275862069,"GO:0060512","GO:BP","prostate gland morphogenesis",20972,13702,"GO:0003006; GO:0022612; GO:0030850"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.032827753071947,29,39,3,0.0769230769230769,0.103448275862069,"GO:0060487","GO:BP","lung epithelial cell differentiation",20972,13686,"GO:0030855; GO:0060428; GO:0060479"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.0363318449947834,90,39,4,0.102564102564103,0.0444444444444444,"GO:2000628","GO:BP","regulation of miRNA metabolic process",20972,24020,"GO:0010586; GO:0051252"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.0400850994414862,877,39,9,0.230769230769231,0.0102622576966933,"GO:0035239","GO:BP","tube morphogenesis",20972,8343,"GO:0009653; GO:0035295"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.046039964641017,4023,39,19,0.487179487179487,0.00472284364901815,"GO:0048731","GO:BP","system development",20972,12138,"GO:0007275; GO:0048856"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.0487653892356705,33,39,3,0.0769230769230769,0.0909090909090909,"GO:0060603","GO:BP","mammary gland duct morphogenesis",20972,13769,"GO:0060443; GO:0060562; GO:0061180"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.000824256364703392,11,45,3,0.0666666666666667,0.272727272727273,"GO:0034056","GO:MF","estrogen response element binding",20208,4607,"GO:0000978"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.00146570006156021,45,45,4,0.0888888888888889,0.0888888888888889,"GO:0001223","GO:MF","transcription coactivator binding",20208,173,"GO:0001221"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",TRUE,0.0186669994437842,85,45,4,0.0888888888888889,0.0470588235294118,"GO:0051117","GO:MF","ATPase binding",20208,7306,"GO:0019899"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",TRUE,0.000883612628022405,3252,91,31,0.340659340659341,0.00953259532595326,"GO:0005615","GO:CC","extracellular space",22155,227,"GO:0005576; GO:0110165"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",TRUE,0.000896960649369234,2111,91,24,0.263736263736264,0.0113690194220748,"GO:0070062","GO:CC","extracellular exosome",22155,2352,"GO:0005615; GO:1903561"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",TRUE,0.00114698366772285,2141,91,24,0.263736263736264,0.0112097150864082,"GO:1903561","GO:CC","extracellular vesicle",22155,3698,"GO:0031982; GO:0065010"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",TRUE,0.00115632511628119,2142,91,24,0.263736263736264,0.0112044817927171,"GO:0043230","GO:CC","extracellular organelle",22155,1844,"GO:0005576; GO:0043226"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",TRUE,0.00115632511628119,2142,91,24,0.263736263736264,0.0112044817927171,"GO:0065010","GO:CC","extracellular membrane-bounded organelle",22155,2332,"GO:0043227; GO:0043230"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",TRUE,0.00435139676715387,4249,91,35,0.384615384615385,0.00823723228995058,"GO:0005576","GO:CC","extracellular region",22155,194,"GO:0110165"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",TRUE,0.049857295725516,5,91,2,0.021978021978022,0.4,"GO:0097728","GO:CC","9+0 motile cilium",22155,3071,"GO:0031514"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",TRUE,0.0318895210253638,3,90,2,0.0222222222222222,0.666666666666667,"GO:0047710","GO:MF","bis(5'-adenosyl)-triphosphatase activity",20208,6343,"GO:0016462"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",TRUE,2.17091321963925e-08,612,18,10,0.555555555555556,0.0163398692810458,"GO:0048729","GO:BP","tissue morphogenesis",20972,12136,"GO:0009653; GO:0009888"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",TRUE,8.94293578551748e-07,1234,18,11,0.611111111111111,0.00891410048622366,"GO:0060429","GO:BP","epithelium development",20972,13632,"GO:0009888"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",TRUE,5.23198839850581e-06,501,18,8,0.444444444444444,0.0159680638722555,"GO:0002009","GO:BP","morphogenesis of an epithelium",20972,596,"GO:0048729; GO:0060429"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",TRUE,0.000154168262937165,2014,18,11,0.611111111111111,0.0054617676266137,"GO:0009888","GO:BP","tissue development",20972,3587,"GO:0048856"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",TRUE,0.000308639835299444,325,18,6,0.333333333333333,0.0184615384615385,"GO:0043588","GO:BP","skin development",20972,10112,"GO:0048513"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",TRUE,0.00100724856969785,1392,18,9,0.5,0.00646551724137931,"GO:2000026","GO:BP","regulation of multicellular organismal development",20972,23538,"GO:0007275; GO:0050793; GO:0051239"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",TRUE,0.00102832756779894,21,18,3,0.166666666666667,0.142857142857143,"GO:0051797","GO:BP","regulation of hair follicle development",20972,13014,"GO:0001942; GO:0042634; GO:2000026"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",TRUE,0.00104266761727692,400,18,6,0.333333333333333,0.015,"GO:0008544","GO:BP","epidermis development",20972,3052,"GO:0009888"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",TRUE,0.00199811236539473,99,18,4,0.222222222222222,0.0404040404040404,"GO:0001942","GO:BP","hair follicle development",20972,541,"GO:0022405; GO:0048856; GO:0098773"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",TRUE,0.00225203500582921,102,18,4,0.222222222222222,0.0392156862745098,"GO:0022404","GO:BP","molting cycle process",20972,6161,"GO:0032501; GO:0042303"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",TRUE,0.00225203500582921,102,18,4,0.222222222222222,0.0392156862745098,"GO:0022405","GO:BP","hair cycle process",20972,6162,"GO:0022404; GO:0042633"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",TRUE,0.00308073177639268,2699,18,11,0.611111111111111,0.00407558354946276,"GO:0009653","GO:BP","anatomical structure morphogenesis",20972,3414,"GO:0032502; GO:0048856"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",TRUE,0.00312397959255282,30,18,3,0.166666666666667,0.1,"GO:0042634","GO:BP","regulation of hair cycle",20972,9613,"GO:0042633; GO:0051239"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",TRUE,0.00431151683367747,120,18,4,0.222222222222222,0.0333333333333333,"GO:0001952","GO:BP","regulation of cell-matrix adhesion",20972,548,"GO:0007160; GO:0010810"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",TRUE,0.00475738222546937,123,18,4,0.222222222222222,0.032520325203252,"GO:0042633","GO:BP","hair cycle",20972,9612,"GO:0042303"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",TRUE,0.00475738222546937,123,18,4,0.222222222222222,0.032520325203252,"GO:0042303","GO:BP","molting cycle",20972,9427,"GO:0032501"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",TRUE,0.00547623262581991,36,18,3,0.166666666666667,0.0833333333333333,"GO:0001953","GO:BP","negative regulation of cell-matrix adhesion",20972,549,"GO:0001952; GO:0007160; GO:0010812"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",TRUE,0.00709483983802374,136,18,4,0.222222222222222,0.0294117647058824,"GO:0098773","GO:BP","skin epidermis development",20972,17647,"GO:0008544; GO:0043588; GO:0060429"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",TRUE,0.0094442240678701,3018,18,11,0.611111111111111,0.00364479787939032,"GO:0048513","GO:BP","animal organ development",20972,11949,"GO:0048856"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",TRUE,0.0161634993363365,1000,18,7,0.388888888888889,0.007,"GO:0009887","GO:BP","animal organ morphogenesis",20972,3586,"GO:0009653; GO:0048513"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",TRUE,0.0168053124074086,52,18,3,0.166666666666667,0.0576923076923077,"GO:0003197","GO:BP","endocardial cushion development",20972,1570,"GO:0007507; GO:0060485"
"Lung cancer","GSE33072","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",20,"g_SCS","annotated","query_1",TRUE,0.0259101303169931,60,18,3,0.166666666666667,0.05,"GO:0010812","GO:BP","negative regulation of cell-substrate adhesion",20972,4218,"GO:0007162; GO:0010810; GO:0031589"
