Gene_Symbol,log2FC,P_Value,Adjusted_P_Value,Regulation
TLCD4,-1.41961489384982,0.0030298548135142,0.042336079421266,Downregulated
CLASRP,-3.10832598012601,0.0030384993273131,0.0423883557360353,Downregulated
CNKSR3,-2.35236102439386,0.0030394524215256,0.0423883557360353,Downregulated
RIC3-DT,2.30491275795077,0.003045671889067,0.0424206025652354,Upregulated
SIGLEC10,-1.20075963624462,0.0030657979411316,0.042618909406999,Downregulated
GALNTL6,1.55400005800607,0.0030713109854022,0.0426515315036256,Upregulated
PGAP1,-2.64355975713862,0.0030720730989992,0.0426515315036256,Downregulated
PKIA,-1.26032774935801,0.0030912761575054,0.0428029392426541,Downregulated
AHCY,-1.54359129647032,0.0030926570575772,0.0428029392426541,Downregulated
ZGPAT,-1.20876291601269,0.0030946755943599,0.0428029392426541,Downregulated
FRS2,-2.76966569980108,0.0030947928847452,0.0428029392426541,Downregulated
PPM1J,-1.34361005876773,0.0030948058676875,0.0428029392426541,Downregulated
FLRT2,-1.96700869291955,0.0031035380072786,0.0428274738217495,Downregulated
EHMT1,-2.05743237024254,0.0031044691809631,0.0428274738217495,Downregulated
SNUPN,-1.57130019069783,0.0031103148847557,0.0428712283798218,Downregulated
GOLGA2P8,-2.18318329545293,0.0031115895701666,0.0428712283798218,Downregulated
HECTD3,-1.98742330780512,0.003117119156023,0.0429175704263194,Downregulated
UBE4A,-2.75416340620342,0.0031189060575081,0.0429175704263194,Downregulated
ADAMTS10,-2.42999928177831,0.00312349796467,0.0429535369251708,Downregulated
NKAIN3,-2.37248493510698,0.0031299685089073,0.042988068439224,Downregulated
ZNF138,1.23813987737172,0.0031366943898723,0.0430476145151251,Upregulated
ANKRD12,-1.29729474484197,0.0031382690327642,0.0430476145151251,Downregulated
KIAA1191,-1.00542266618058,0.0031487085671616,0.0431635466081738,Downregulated
CAMKMT,-2.17503115260459,0.0031538007736684,0.043194729590754,Downregulated
LOC105376661,-2.75290548934443,0.003154961827896,0.043194729590754,Downregulated
GTF2F1,1.16201723141847,0.0031685724698233,0.0433537382544072,Upregulated
SLC44A1,-2.08786843368354,0.0031733266238704,0.0433831766140721,Downregulated
CLUAP1,-1.77350066829845,0.003174719887619,0.0433831766140721,Downregulated
PELP1,-3.27949820477321,0.003182994448136,0.0434519420690242,Downregulated
LOC124906280,-1.72754623949296,0.0031837542521791,0.0434519420690242,Downregulated
WAS,-1.78626732562549,0.0031938931020366,0.0435629364432314,Downregulated
RGP1,-1.21677385756148,0.0031976704228746,0.0435644020455157,Downregulated
MORN3,-1.44142285350626,0.003210814095674,0.0437113587921423,Downregulated
WDR12,-1.54705496563002,0.0032133516668321,0.0437184950461105,Downregulated
ATP8A2P3,-2.47151361617001,0.0032272987514534,0.0438550210500096,Downregulated
LOC105378685,-1.43145347058906,0.0032274257915591,0.0438550210500096,Downregulated
ICE1,-3.1302106330882,0.0032641292287519,0.0442309274408399,Downregulated
UBE4B,-2.43929713833239,0.0032673117626926,0.0442309274408399,Downregulated
CILK1,-1.91242330678614,0.0032709466275457,0.0442525452152831,Downregulated
LOC124904968,-1.67744777891672,0.003276099831857,0.0442946648499027,Downregulated
KRT8P43,-2.38000636936283,0.0033357780346561,0.04498949331958,Downregulated
RPL29P8,-1.51461643439227,0.0033389595243124,0.0449943766815174,Downregulated
MTM1,-2.08652164858387,0.0033402843884409,0.0449943766815174,Downregulated
CHFR,-2.70435117350171,0.0033427927396067,0.0450002489447126,Downregulated
ZMYM3,-1.44004255576136,0.0033472087335579,0.0450317784637404,Downregulated
TNRC6B,-1.54700420883267,0.0033520740559245,0.0450693102478916,Downregulated
RMDN3,-1.34690706973888,0.0033569255462641,0.045106609722512,Downregulated
LOC105375760,2.19214083205757,0.0033693581327446,0.0452456663539998,Upregulated
GPRIN3,-2.09139937940553,0.0033869916263811,0.0454543486867984,Downregulated
FBLIM1,-1.26067984267734,0.0033937163025062,0.0454603058560274,Downregulated
SLAIN1,-1.73984897920277,0.0034054122289087,0.0455888539694973,Downregulated
PCDHB@,-1.0573116446412,0.0034104725232866,0.0456284660324374,Downregulated
BAK1P2,-1.18974823173461,0.0034158544450503,0.0456723296920089,Downregulated
ZNF714,-1.74221689638818,0.0034190325798424,0.0456797539300708,Downregulated
PPIP5K2,-3.45158545610285,0.0034206171083308,0.0456797539300708,Downregulated
UGGT1,-1.27017258165102,0.0034259773689456,0.0457232160966724,Downregulated
FETUB,-2.01560935086432,0.0034413231943109,0.04589981071331,Downregulated
TACC2,-2.17816613536426,0.0034452404371061,0.0459238495097133,Downregulated
RALGAPB,-2.59611046460956,0.0034517186009362,0.0459819740495273,Downregulated
FGF13,-3.45749121206692,0.0034712100487424,0.0462097407616991,Downregulated
SCGB2B2,-1.9120691949231,0.0034730725303073,0.0462097407616991,Downregulated
ACACB,-2.45429091022702,0.0034842317863919,0.0462326321671143,Downregulated
HSPG2,-1.09122334181232,0.0034847689005653,0.0462326321671143,Downregulated
SIMC1,-1.28499923582091,0.003485438834741,0.0462326321671143,Downregulated
FAM83G,-2.61613661657359,0.0034940576619868,0.0462904015084705,Downregulated
MVD,-2.71732469083732,0.0035214950918896,0.0466254539178604,Downregulated
ABCB6,-1.49574235427243,0.0035267970504616,0.046650108847906,Downregulated
RNFT1,-1.14264924684373,0.0035277300045862,0.046650108847906,Downregulated
ADTRP,-2.12864520934273,0.003529802378056,0.046650108847906,Downregulated
ZNF608,-1.70830116971304,0.0035502887078693,0.0468923169116025,Downregulated
TAOK2,-2.60403608473421,0.0035550710158191,0.0469269374088127,Downregulated
AGO1,-1.50532113483987,0.0035693277942401,0.0470865028700665,Downregulated
MYOM1,-1.45541509021231,0.0035822324334637,0.0472280480025689,Downregulated
FAM124A,1.54567952524683,0.003585126617594,0.0472375238922561,Upregulated
KNDC1,-1.95587144693874,0.003589172196898,0.047253357588154,Downregulated
PALD1,-3.13482236125827,0.0035928924712125,0.047253357588154,Downregulated
ALG1L5P,-1.36569441420501,0.0035965777997905,0.047253357588154,Downregulated
CRTC2,-1.6263306372651,0.0035972091780979,0.047253357588154,Downregulated
DDX54,-1.15730930567149,0.0036132650163212,0.0473698971242474,Downregulated
LOC124907865,-1.04421499843193,0.0036148070155143,0.0473698971242474,Downregulated
LOC105375124,-2.25764182515089,0.0036384822224323,0.0476513890095874,Downregulated
HAGHL,1.04548979646236,0.0036448157965174,0.0477055637164437,Upregulated
MAML1,-2.03670424965497,0.0036528680332638,0.0477821545025853,Downregulated
DNAAF3-AS1,-1.0002965152283,0.0036681538075693,0.0479532160009394,Downregulated
LOC124901892,-2.19766283332947,0.003684701824862,0.0480836732944586,Downregulated
CARNMT1,-1.82810331777599,0.0036847762900423,0.0480836732944586,Downregulated
LOC124905346,-1.39234818482543,0.0036978409244268,0.048225175875678,Downregulated
DOCK4,-2.32059783945619,0.0037032361511256,0.0482665484907211,Downregulated
ATG2A,-3.36649538378285,0.0037256017828429,0.0484792377355081,Downregulated
MOB1B,-1.1714242757091,0.0037262525458489,0.0484792377355081,Downregulated
PDE4A,-3.31822344205679,0.0037364303758269,0.048524788127801,Downregulated
LOC105376611,-1.19443100137192,0.0037430183003671,0.0485809320825895,Downregulated
ZNF791,-1.18980640583002,0.0037493432690458,0.0486049192501864,Downregulated
TMEM67,-3.03558913080581,0.0037634866608165,0.0486866517054142,Downregulated
EBNA1BP2,-1.84124917188602,0.0037646167547844,0.0486866517054142,Downregulated
AKAP6,-2.03647019100939,0.0037760495461223,0.0488054403836308,Downregulated
LOC107987059,-3.21143924776708,0.0037853800489375,0.0488678611073895,Downregulated
LINC01235,2.79100230015931,0.0038078624337902,0.0490697668113151,Upregulated
NSUN4,-1.84958930508514,0.0038118773882401,0.0490697668113151,Downregulated
EEFSEC,-2.35339733341354,0.0038120419566594,0.0490697668113151,Downregulated
CYP2C58P,-1.80271294466581,0.0038123190849538,0.0490697668113151,Downregulated
PHLDB1,-1.50553742587048,0.0038147903799615,0.0490724871507611,Downregulated
IPO5P1,-2.19869582257135,0.00382528429764,0.0491783441320051,Downregulated
MAPRE1P1,-1.17773733026738,0.0038316293598501,0.0492307691833054,Downregulated
CCDC146,-1.09313472663805,0.0038381884855749,0.049246735162327,Downregulated
PCDH7,-1.7029506313018,0.0038389359271603,0.049246735162327,Downregulated
CYP2A7P1,-3.20467449579561,0.0038411161843165,0.049246735162327,Downregulated
ALG13,-1.48136698252411,0.0038434607584052,0.049246735162327,Downregulated
RPS12P20,-1.40514559654992,0.0038468330040718,0.049246735162327,Downregulated
PRKDC,-1.21722882553211,0.0038607145793897,0.049341704753896,Downregulated
LOC105375450,1.36738760435741,0.0038644819784487,0.0493608009882566,Upregulated
HNRNPA1P40,-1.56976224897174,0.0038678730797927,0.0493750711667376,Downregulated
F12,-1.84885191024471,0.0038758703957202,0.0494320633735888,Downregulated
LOC105377394,-1.62264445597775,0.0038768906661702,0.0494320633735888,Downregulated
RN7SL4P,1.41266301237234,0.0038874002750971,0.0495369774492138,Upregulated
LOC151760,-1.35165045657819,0.003898785619936,0.0496529213790571,Downregulated
PRH1-PRR4,-1.10731009479853,0.0039203758197013,0.0498693852073778,Downregulated
KANK2,-1.1987363028921,0.0039252502033522,0.0498816841280908,Downregulated
CFAP20DC,-1.87544250111406,0.0039301718253807,0.0498816841280908,Downregulated
IL12RB1,-1.70418626248854,0.00393029769747,0.0498816841280908,Downregulated
CHSY3,-1.06633176875568,0.0039372726799852,0.0498816841280908,Downregulated
ZNF8,-2.13236039480094,0.0039374231645734,0.0498816841280908,Downregulated
EXOC7,-2.32997729821442,0.0039523638256934,0.0499898983178741,Downregulated
CCDC15,-2.67294992303284,0.0039552791747493,0.0499912293367335,Downregulated
